"ano_da_compra","tipo_da_compra","número_da_uasg","número_ano_da_compra","número_do_item","grupo_do_item","objeto_da_compra","uf_da_uasg","regime_de_execução","critério_de_julgamento","data_hora_da_primeira_publicação","data_hora_realização_do_certame_fim_proposta","data_hora_de_homologação_da_compra","data_hora_de_homologação_do_item","tipo_do_item","nome_do_item","unidade_de_fornecimento_do_item","quantidade_do_item","orçamento_estimado_do_item","tipo_de_benefício_do_item","valor_adjudicado","melhor_lance","valor_final_negociado","quantidade_de_participantes_do_item","situação_da_compra","situação_do_item","identificação_do_fornecedor_vencedor_(adjudicado)","uasg","compra","ano","codcompra","valorhomologado","mododisputa","disputaaberto","codigoitemcatalogo","link","percentual_valor_final"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","1/2020","1","","Objeto: Contratação de empresa especializada de engenharia para a Reforma do Campus Avançado Cabedelo Centro/ IFPB, conforme condições estabelecidas no edital e seus anexos.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-05-08 05:14:01","2020-06-23 09:00:48","2020-06-29 12:08:55","2020-06-29 12:08:55","Serviço","Manutenção / Reforma Predial","Unidade","1","134337.47","Sem benefícios","109807.447978","18.26","","22","Homologada","Homologado","19293019000100 - CARAMURU CONSTRUTORA E IMOBILIARIA LTDA(Pessoa Jurídica)","158138","00001","2020","15813899000012020","18.26","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000012020","0.013592633537016889"
"2020","RDC","158138","2/2020","1","","Objeto: Contratação de empresa especializada em obras e serviços de engenharia para execução dos serviços de construção da nova sede administrativa da Reitoria do Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB.","PB","Empreitada por Preço Unitário","Maior Desconto","2020-09-15 05:10:24","2020-10-06 09:02:18","2020-11-13 12:05:59","2020-11-13 12:05:59","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","18792591.38","Sem benefícios","15691813.8023","16.5","","21","Homologada","Homologado","04751986000192 - F DOIS ENGENHARIA LTDA(Pessoa Jurídica)","158138","00002","2020","15813899000022020","16.5","Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/15813899000022020","8.780055749820704e-05"
"2020","RDC","158143","2/2020","1","","Objeto: Escolha da proposta mais vantajosa para a contratação de obra de construção civil - incluindo todos os materiais, equipamentos e mão de obra necessários à execução dos serviços inerentes à impermeabilização das coberturas dos Blocos A, B e Bibliote","DF","Empreitada por Preço Global","Menor Preço","2020-08-17 05:04:09","2020-09-15 10:00:25","2020-11-06 00:08:31","2020-11-06 00:08:31","Serviço","Obras Civis de Edificação Prediais","Unidade","1","765152.87","Sem benefícios","710000.0","710000.0","","11","Homologada","Homologado","33480104000108 - CONSTRUTORA ENGEMEGA LTDA(Pessoa Jurídica)","158143","00002","2020","15814399000022020","710000.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15814399000022020","92.7919149019202"
"2020","RDC","158143","3/2020","1","","Objeto: Contratação de pessoa jurídica especializada na prestação de serviços de construção civil - incluindo todos os materiais, equipamentos e mão de obra , necessários à execução de uma obra de um Centro de Formação Tecnológica - CFT no Campus Taguating","DF","Empreitada por Preço Global","Menor Preço","2020-08-27 05:03:46","2020-09-18 10:01:14","2020-10-07 15:32:06","2020-10-07 15:32:06","Serviço","Obras Civis de Edificação Prediais","Unidade","1","1999257.64","Sem benefícios","1798000.0","1798000.0","","6","Homologada","Homologado","11892959000103 - EVOLUCAO ENGENHARIA, CONSTRUCAO E ADMINISTRACAO LTDA(Pessoa Jurídica)","158143","00003","2020","15814399000032020","1798000.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15814399000032020","89.93338147253498"
"2020","RDC","158150","2/2020","1","","Objeto: Contratação de empresa de engenharia especializada para execução, mediante o regime de empreitada por preço global, da obra de construção do bloco de salas de aulas no Campus Santana, conforme especificações técnicas constantes do Anexo I do Termo","AP","Empreitada por Preço Global","Maior Desconto","2020-08-19 05:03:53","2020-11-03 09:00:57","2020-12-02 10:33:27","2020-12-02 10:33:27","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","1342128.53","Sem benefícios","1057597.28164","21.2","","11","Homologada","Homologado","03500365000173 - E. S. NUNES COMERCIO E SERVICOS EIRELI(Pessoa Jurídica)","158150","00002","2020","15815099000022020","21.2","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815099000022020","0.0015795804594065219"
"2020","RDC","158150","3/2020","1","","Objeto: A presente licitação tem como objeto a contratação de empresa de engenharia especializada para execução da obra de construção de posto policial no Campus Macapá do Instituto Federal do Amapá - IFAP, de acordo com as especificações e quantidades apr","AP","Empreitada por Preço Global","Maior Desconto","2020-10-21 05:07:42","2020-11-18 09:01:39","2020-12-02 10:33:55","2020-12-02 10:33:54","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","159896.88","Sem benefícios","146385.59364","8.45","","6","Homologada","Homologado","03500365000173 - E. S. NUNES COMERCIO E SERVICOS EIRELI(Pessoa Jurídica)","158150","00003","2020","15815099000032020","8.45","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815099000032020","0.005284655960766714"
"2020","RDC","158150","5/2020","1","","Objeto: Campus Porto Grande, Contratação de empresa de engenharia especializada para execução da obra de construção de passarela coberta e sala de monitoramento no IFAP.","AP","Empreitada por Preço Global","Maior Desconto","2020-12-03 05:09:07","2020-12-24 09:01:22","2021-02-10 14:42:57","2021-02-10 14:42:57","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","270505.51","Sem benefícios","243427.908449","10.01","","7","Homologada","Homologado","09156486000126 - SOLIO SERVICOS EIRELI(Pessoa Jurídica)","158150","00005","2020","15815099000052020","10.01","Aberto","True","1422","https://compras.dados.gov.br/licitacoes/doc/rdc/15815099000052020","0.003700479151053152"
"2020","RDC","158153","1/2020","1","","Objeto: Contratação de empresa de engenharia para execução dos serviços de construção do restaurante estudantil do Instituto Federal de Goiás - Câmpus Senador Canedo.","GO","Empreitada por Preço Global","Maior Desconto","2020-05-15 05:03:57","2020-06-05 09:00:36","2020-06-08 10:55:04","2020-06-08 10:55:04","Serviço","Obras Civis de Edificação Prediais","Unidade","1","2271463.77","Sem benefícios","1561631.341875","31.25","","33","Homologada","Homologado","37320553000131 - MSM ENGENHARIA LTDA(Pessoa Jurídica)","158153","00001","2020","15815399000012020","31.25","Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/15815399000012020","0.0013757648443584905"
"2020","RDC","158154","10/2020","1","","Objeto: Contratação de empresa especializada na prestação de serviços de engenharia na construção de 01 (um) Bloco de Salas de Aulas no Campus Registro do Instituto Federal de Educação, Ciência e Tecnologia de São Paulo   IFSP, com fornecimento de todos os","SP","Empreitada por Preço Global","Menor Preço","2020-12-01 05:36:53","2020-12-22 09:00:25","2020-12-29 20:34:31","2020-12-29 20:34:31","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","415757.3","Sem benefícios","405000.0","405000.0","","4","Homologada","Homologado","12059222000169 - CONSTRUTORA ORDEM LTDA(Pessoa Jurídica)","158154","00010","2020","15815499000102020","405000.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815499000102020","97.41260105354735"
"2020","RDC","158154","10/2020","1","","Objeto: Contratação de empresa especializada na prestação de serviços de engenharia na construção de 01 (um) Bloco de Salas de Aulas no Campus Registro do Instituto Federal de Educação, Ciência e Tecnologia de São Paulo   IFSP, com fornecimento de todos os","SP","Empreitada por Preço Global","Menor Preço","2020-12-01 05:36:53","2020-12-22 09:00:25","2020-12-29 20:34:31","2020-12-29 20:34:31","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","415757.3","Sem benefícios","405000.0","405000.0","","4","Homologada","Homologado","12059222000169 - CONSTRUTORA ORDEM LTDA(Pessoa Jurídica)","158154","00010","2020","15815499000102020","405000.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815499000102020","97.41260105354735"
"2020","RDC","158154","11/2020","1","","Objeto: Contratação de empresa especializada na prestação de serviços de engenharia na Construção de Galpão para Almoxarifado de Reagentes Químicos do Câmpus Matão do Instituto Federal de Educação, Ciência e Tecnologia de São Paulo - IFSP, com fornecimento","SP","Empreitada por Preço Global","Menor Preço","2020-12-01 05:36:53","2020-12-22 10:01:20","2020-12-29 20:35:20","2020-12-29 20:35:20","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","99197.54","Sem benefícios","99197.54","99197.54","","4","Homologada","Homologado","17792041000160 - GEDEAO DO PRADO PEREIRA(Pessoa Jurídica)","158154","00011","2020","15815499000112020","99197.54","Aberto","True","18376","https://compras.dados.gov.br/licitacoes/doc/rdc/15815499000112020","100.0"
"2020","RDC","158155","1/2020","1","","Objeto: Ampliação e reforma do Laboratório de Tecnologia Mineral do IFRN, campus avançado Parelhas.","RN","Empreitada por Preço Unitário","Maior Desconto","2020-11-12 09:15:53","2020-12-04 09:00:10","2020-12-28 14:16:53","2020-12-28 14:16:53","Serviço","Serviço Engenharia","Unidade","1","397343.96","Sem benefícios","322603.561124","18.81","18.81","20","Homologada","Homologado","17314738000126 - EXECUTAR ENERGIA E SERVICOS EIRELI(Pessoa Jurídica)","158155","00001","2020","15815599000012020","18.81","Aberto","True","22896","https://compras.dados.gov.br/licitacoes/doc/rdc/15815599000012020","0.004733933793784105"
"2020","RDC","158155","2/2020","1","","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a Contratação de empresa de engenharia para a execução de obra de construção dos banheiros e acesso de pedestres à quadra coberta do Campus Avançado de Lajes do IFRN, confor","RN","Empreitada por Preço Unitário","Maior Desconto","2021-01-21 05:07:32","2021-02-11 11:27:58","2021-04-28 10:53:23","2021-04-28 10:53:23","Serviço","Serviço Engenharia","Unidade","1","566234.54","Sem benefícios","396364.178","30.0","30.0","32","Homologada","Homologado","02700617000145 - CONJAL - CONSTRUTORA JALES LTDA(Pessoa Jurídica)","158155","00002","2020","15815599000022020","30.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815599000022020","0.005298157897609001"
"2020","RDC","158156","1/2020","1","","Objeto: Contratação de empresa de engenharia para 1ª Fase de Construção da Quadra Poliesportiva do Campus Tarauacá do Instituto Federal de Educação, Ciência e Tecnologia do Acre   IFAC.","AC","Empreitada por Preço Global","Menor Preço","2020-05-28 05:03:32","2020-06-19 10:02:29","2020-06-23 12:27:52","2020-06-23 12:27:52","Serviço","Obras Civis de Edificações Residenciais e Comerciais","Unidade","1","1050267.69","Sem benefícios","855603.52","855603.52","","14","Homologada","Homologado","22740397000190 - DOUGLAS & CIA SOCIEDADE LTDA(Pessoa Jurídica)","158156","00001","2020","15815699000012020","855603.52","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815699000012020","81.46528053243264"
"2020","RDC","158156","2/2020","1","","Objeto: Contratação de empresa de engenharia para Reforma da INCUBAC   Laboratório IFMAKER no Campus Rio Branco do Instituto Federal de Educação, Ciência e Tecnologia do Acre   IFAC.","AC","Empreitada por Preço Global","Menor Preço","2020-08-21 05:04:01","2020-09-14 10:01:22","2020-09-17 21:01:49","2020-09-17 21:01:49","Serviço","Obras Civis de Edificações Residenciais e Comerciais","Unidade","1","48185.07","Tipo I - Participação Exclusiva de ME/EPP/Equiparada","33500.0","33500.0","","10","Homologada","Homologado","31972314000180 - GABRO CONSTRUCAO EIRELI(Pessoa Jurídica)","158156","00002","2020","15815699000022020","33500.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15815699000022020","69.52360969902088"
"2020","RDC","158156","3/2020","1","","Objeto: Reforma do Campus Baixada do Sol (3ª Fase), do Instituto Federal de Educação, Ciência e Tecnologia do Acre   IFAC.","AC","Empreitada por Preço Global","Menor Preço","2020-11-23 05:11:17","2020-12-14 10:00:56","2020-12-16 19:03:42","2020-12-16 19:03:42","Serviço","Obras Civis de Edificações Residenciais e Comerciais","Unidade","1","463851.26","Sem benefícios","416608.42","416608.42","","4","Homologada","Homologado","04600599000155 - CONSTRUTORA MANUELLA - EIRELI(Pessoa Jurídica)","158156","00003","2020","15815699000032020","416608.42","Aberto","True","1406","https://compras.dados.gov.br/licitacoes/doc/rdc/15815699000032020","89.81508856955568"
"2020","RDC","158263","7/2020","1","","Objeto: Contratação de empresa especializada para execução de projetos PPCIs e adequação da rede elétrica dos alojamentos estudantis","RS","Empreitada por Preço Unitário","Maior Desconto","2020-10-01 05:06:06","2020-11-11 09:02:09","2020-12-14 14:50:01","2020-12-14 14:50:01","Serviço","Instalação e Montagem de Sistemas - Proteção Contra Incêndio","Unidade","1","179084.38","Sem benefícios","143965.933082","19.61","","5","Homologada","Homologado","11796575000189 - ELETROTEC SISTEMAS DE ENERGIA LTDA(Pessoa Jurídica)","158263","00007","2020","15826399000072020","19.61","Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/15826399000072020","0.010950145400732324"
"2020","RDC","158263","7/2020","2","","Objeto: Contratação de empresa especializada para execução de projetos PPCIs e adequação da rede elétrica dos alojamentos estudantis","RS","Empreitada por Preço Unitário","Maior Desconto","2020-10-01 05:06:06","2020-11-11 09:02:09","2020-12-14 14:50:01","2020-12-14 14:50:01","Serviço","Instalação / Manutenção Elétrica - Predial, Industrial","Unidade","1","382964.05","Sem benefícios","302503.303095","21.01","","6","Homologada","Homologado","11796575000189 - ELETROTEC SISTEMAS DE ENERGIA LTDA(Pessoa Jurídica)","158263","00007","2020","15826399000072020","21.01","Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/15826399000072020","0.005486154640363763"
"2020","RDC","158264","17/2020","1","","Objeto: Contratação de empresa especializada para a execução da reforma dos blocos D e K do Campus Bento Gonçalves e construção de um auditório no campus Feliz do IFRS","RS","Empreitada por Preço Unitário","Maior Desconto","2020-11-26 05:07:49","2020-12-17 09:00:07","2020-12-18 19:19:35","2020-12-18 19:19:34","Serviço","Manutenção / Reforma Predial","Unidade","1","491847.29","Sem benefícios","477091.8713","3.0","","4","Homologada","Homologado","04122041000101 - TECNICA CONSTRUCOES LTDA(Pessoa Jurídica)","158264","00017","2020","15826499000172020","3.0","Aberto","True","1406","https://compras.dados.gov.br/licitacoes/doc/rdc/15826499000172020","0.0006099454161880205"
"2020","RDC","158264","17/2020","2","","Objeto: Contratação de empresa especializada para a execução da reforma dos blocos D e K do Campus Bento Gonçalves e construção de um auditório no campus Feliz do IFRS","RS","Empreitada por Preço Unitário","Maior Desconto","2020-11-26 05:07:49","2020-12-17 09:00:07","2020-12-18 19:19:35","2020-12-18 19:19:34","Serviço","Manutenção / Reforma Predial","Unidade","1","347764.76","Sem benefícios","337331.8172","3.0","","4","Homologada","Homologado","04122041000101 - TECNICA CONSTRUCOES LTDA(Pessoa Jurídica)","158264","00017","2020","15826499000172020","3.0","Aberto","True","1406","https://compras.dados.gov.br/licitacoes/doc/rdc/15826499000172020","0.0008626520985047479"
"2020","RDC","158264","17/2020","3","","Objeto: Contratação de empresa especializada para a execução da reforma dos blocos D e K do Campus Bento Gonçalves e construção de um auditório no campus Feliz do IFRS","RS","Empreitada por Preço Unitário","Maior Desconto","2020-11-26 05:07:49","2020-12-17 09:00:07","2020-12-18 19:19:35","2020-12-18 19:19:34","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","400693.1","Sem benefícios","380658.445","5.0","","3","Homologada","Homologado","04122041000101 - TECNICA CONSTRUCOES LTDA(Pessoa Jurídica)","158264","00017","2020","15826499000172020","5.0","Aberto","True","1406","https://compras.dados.gov.br/licitacoes/doc/rdc/15826499000172020","0.0012478378090363923"
"2020","RDC","158325","13/2020","1","","Objeto: Contratação de Empresa Especializada para Execução da Obra da Quadra Poliesportiva Coberta para o IFRS   Campus Erechim","RS","Empreitada por Preço Unitário","Maior Desconto","2020-11-11 05:07:45","2020-12-02 13:31:54","2020-12-24 14:10:04","2020-12-24 14:10:04","Serviço","Obras Civis de Edificação Prediais","Unidade","1","687431.58","Sem benefícios","632437.0536","8.0","","5","Homologada","Homologado","26702572000106 - MTE ADMINISTRACAO DE OBRAS EIRELI(Pessoa Jurídica)","158325","00013","2020","15832599000132020","8.0","Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/15832599000132020","0.0011637521802533425"
"2020","RDC","158345","1/2020","1","","Objeto: Obra de Construção  de Calçada com Acessibilidade, Adequação de Guarita e Cercamento Interno  do IFRO - Campus Porto Velho Calama.","RO","Empreitada por Preço Unitário","Maior Desconto","2020-11-23 05:11:17","2020-12-14 09:40:30","2020-12-21 13:19:36","2020-12-21 13:19:36","Serviço","Obras Civis de Edificação Prediais","Unidade","1","500839.07","Sem benefícios","455763.5537","8.51","9.0","6","Homologada","Homologado","03761180000112 - SHEKINAH CONSTRUCOES E SERVICOS EIRELI(Pessoa Jurídica)","158345","00001","2020","15834599000012020","9.0","Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/15834599000012020","0.0017969844085845778"
